node_id,lat,lon
326,-37.6884765625,144.6014404296875
327,-37.689109802246094,144.60231018066406
328,-37.68937683105469,144.60269165039062
329,-37.689395904541016,144.60272216796875
330,-37.68989181518555,144.60342407226562
331,-37.6864013671875,144.59841918945312
332,-37.68635177612305,144.5983428955078
333,-37.68587112426758,144.59767150878906
334,-37.69355010986328,144.60360717773438
335,-37.693359375,144.60385131835938
336,-37.69329071044922,144.60394287109375
337,-37.693233489990234,144.60401916503906
338,-37.693172454833984,144.60406494140625
339,-37.693115234375,144.6041259765625
340,-37.69305419921875,144.60415649414062
341,-37.6929931640625,144.60418701171875
342,-37.69298553466797,144.6042022705078
343,-37.69292449951172,144.60423278808594
344,-37.69285583496094,144.60426330566406
345,-37.69275665283203,144.60427856445312
346,-37.69248580932617,144.6043701171875
