node_id,lat,lon
372,-37.68399429321289,144.55075073242188
373,-37.68416595458984,144.5508575439453
374,-37.68426513671875,144.5509490966797
375,-37.68439102172851,144.5511932373047
376,-37.68446731567383,144.55142211914062
377,-37.68449783325195,144.55160522460938
378,-37.68450164794922,144.55181884765625
379,-37.6844367980957,144.55287170410156
380,-37.68436813354492,144.5539093017578
383,-37.6844596862793,144.55435180664062
384,-37.68452072143555,144.55442810058594
385,-37.684608459472656,144.5544891357422
386,-37.684722900390625,144.55455017089844
388,-37.68119812011719,144.5523681640625
389,-37.68141174316406,144.55239868164062
390,-37.681549072265625,144.5524444580078
391,-37.681678771972656,144.55252075195312
392,-37.68177795410156,144.55262756347656
393,-37.681854248046875,144.55274963378906
394,-37.68190383911133,144.55287170410156
395,-37.68193054199219,144.55300903320312
396,-37.68193435668945,144.55337524414062
397,-37.67772674560547,144.55178833007812
398,-37.67893981933594,144.5515594482422
399,-37.68099212646485,144.55117797851562
400,-37.67971420288086,144.55142211914062
401,-37.68065643310547,144.55352783203125
402,-37.68052673339844,144.55337524414062
403,-37.68042755126953,144.55323791503906
404,-37.68037414550781,144.5530548095703
405,-37.68030548095703,144.5523223876953
406,-37.67984390258789,144.55433654785156
407,-37.679649353027344,144.55398559570312
408,-37.67948532104492,144.5527801513672
410,-37.678916931152344,144.5550537109375
411,-37.67879486083984,144.5553436279297
414,-37.67879104614258,144.5538330078125
415,-37.67879104614258,144.55364990234375
416,-37.67866897583008,144.55267333984375
417,-37.677345275878906,144.5540008544922
418,-37.67781448364258,144.5550537109375
419,-37.67792892456055,144.5553436279297
420,-37.678001403808594,144.55557250976562
421,-37.67805099487305,144.55599975585938
422,-37.68027877807617,144.55792236328125
423,-37.68020248413086,144.5579376220703
424,-37.67954635620117,144.5580596923828
425,-37.67881393432617,144.55819702148438
426,-37.678524017333984,144.55831909179688
427,-37.67813873291016,144.55850219726562
428,-37.67792892456055,144.55865478515625
430,-37.677486419677734,144.55880737304688
431,-37.67741775512695,144.55882263183594
432,-37.67679214477539,144.5601043701172
434,-37.676727294921875,144.56065368652344
435,-37.676719665527344,144.5608367919922
436,-37.676734924316406,144.5609893798828
437,-37.67679214477539,144.56121826171875
438,-37.67779922485352,144.56088256835938
440,-37.677520751953125,144.56121826171875
441,-37.67746353149414,144.56146240234375
442,-37.67749786376953,144.5618133544922
443,-37.67795181274414,144.56253051757812
444,-37.67811965942383,144.5628204345703
445,-37.678314208984375,144.5630340576172
446,-37.67850875854492,144.56312561035156
447,-37.6787223815918,144.5631866455078
448,-37.67885971069336,144.5631866455078
449,-37.67898178100586,144.56314086914062
450,-37.67909240722656,144.5630645751953
451,-37.6791877746582,144.56292724609375
452,-37.679325103759766,144.56259155273438
453,-37.67935562133789,144.56251525878906
454,-37.67743682861328,144.5618438720703
455,-37.67729568481445,144.56192016601562
456,-37.67710876464844,144.5620574951172
457,-37.67695617675781,144.56214904785156
458,-37.67789459228515,144.5625762939453
459,-37.677127838134766,144.5631561279297
460,-37.67847442626953,144.56320190429688
461,-37.67830657958984,144.56350708007812
462,-37.67815780639648,144.56361389160156
463,-37.67795944213867,144.5636749267578
464,-37.67774200439453,144.56373596191406
465,-37.6724739074707,144.5543670654297
466,-37.67251968383789,144.55433654785156
467,-37.67306137084961,144.5541229248047
469,-37.6733283996582,144.55413818359375
471,-37.673736572265625,144.55433654785156
472,-37.673885345458984,144.55447387695312
473,-37.67399597167969,144.5546417236328
474,-37.674076080322266,144.55482482910156
475,-37.67413711547851,144.55502319335938
476,-37.67424774169922,144.5554656982422
477,-37.67430114746094,144.55569458007812
478,-37.67434310913086,144.55593872070312
479,-37.67436218261719,144.5562744140625
481,-37.674346923828125,144.5567626953125
482,-37.674339294433594,144.55686950683594
483,-37.672569274902344,144.55638122558594
485,-37.67299270629883,144.55645751953125
486,-37.67338180541992,144.5565643310547
487,-37.67352294921875,144.55662536621094
488,-37.67377853393555,144.55674743652344
489,-37.67399215698242,144.5568084716797
491,-37.67420196533203,144.55685424804688
492,-37.67475128173828,144.55686950683594
493,-37.6750602722168,144.55682373046875
497,-37.67404556274414,144.55714416503906
498,-37.67405319213867,144.55743408203125
499,-37.67409133911133,144.55780029296875
500,-37.67410659790039,144.5581512451172
501,-37.67410659790039,144.55860900878906
502,-37.674068450927734,144.55889892578125
503,-37.67401123046875,144.55917358398438
504,-37.67396545410156,144.5594940185547
505,-37.67392349243164,144.55995178222656
506,-37.673927307128906,144.5602569580078
507,-37.673946380615234,144.560546875
508,-37.67397689819336,144.5608673095703
511,-37.67213821411133,144.55853271484375
512,-37.67219543457031,144.5585479736328
513,-37.67266082763672,144.55859375
514,-37.6728630065918,144.55862426757812
515,-37.673057556152344,144.55870056152344
516,-37.6732292175293,144.55882263183594
517,-37.673397064208984,144.55897521972656
518,-37.67363357543945,144.55908203125
525,-37.67103576660156,144.55258178710938
526,-37.67108154296875,144.55258178710938
530,-37.676544189453125,144.5636749267578
531,-37.67646789550781,144.56370544433594
534,-37.67583465576172,144.56394958496094
535,-37.67576217651367,144.56396484375
536,-37.67536544799805,144.56398010253906
537,-37.67509078979492,144.56398010253906
538,-37.67482376098633,144.56398010253906
539,-37.67439270019531,144.5640869140625
540,-37.67409133911133,144.56423950195312
542,-37.67380905151367,144.56443786621094
543,-37.6735954284668,144.56459045410156
544,-37.67323684692383,144.56500244140625
545,-37.67317962646485,144.56509399414062
547,-37.6729736328125,144.5655059814453
548,-37.67293548583984,144.565673828125
549,-37.672908782958984,144.5659637451172
550,-37.672908782958984,144.56614685058594
551,-37.672996520996094,144.56655883789062
552,-37.673187255859375,144.56690979003906
553,-37.67330551147461,144.56703186035156
554,-37.673545837402344,144.5671844482422
555,-37.673831939697266,144.56736755371094
556,-37.67420196533203,144.5675048828125
557,-37.67446517944336,144.56753540039062
558,-37.67476272583008,144.56752014160156
559,-37.6753044128418,144.56736755371094
560,-37.675479888916016,144.5673065185547
561,-37.67560958862305,144.5672607421875
563,-37.6764030456543,144.56695556640625
565,-37.677101135253906,144.56668090820312
566,-37.67741394042969,144.5666046142578
568,-37.67732238769531,144.56564331054688
569,-37.677398681640625,144.56561279296875
570,-37.677833557128906,144.56541442871094
573,-37.678314208984375,144.56529235839844
574,-37.678436279296875,144.56524658203125
575,-37.678565979003906,144.5651397705078
576,-37.678802490234375,144.56488037109375
577,-37.678916931152344,144.56484985351562
